,QF_MERCHANT_PRID,QF_MERCHANT_PERSONNEL_PRID,QF_MERCHANT_SERVICE_PRID,ratingCount,bookingCount,SERVICE_VIEW_COUNT,SERVICE_OFFER_PRICE,SERVICE_UPDATED_ON_DATE,combined_vectors,Transformed_Formatted_Name,SERVICE_NAME,Transformed_Sub_Category,SERVICE_NAME_1,SERVICE_NAME_2,SERVICE_NAME_3,SERVICE_NAME_4,SERVICE_NAME_5
1584,862.0,861,2200,0,0,1.0,1500.0,2023-09-25 12:51:17,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.14810957 -0.00395373  0.16314788  0.04362108 -0.14575922 -0.03547291
 -0.70476387  0.59305521  0.70956686 -0.43253547  0.17665921  0.03478749
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Make Up - Basic - Women,Basic Make Up Women,Face,Make Up,Basic,Women,,
1585,862.0,861,2201,0,0,0.0,1110.0,2023-09-25 12:50:47,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
  0.23805895 -1.1393461  -0.06330848  0.92322913  0.37074019  0.14164263
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Fruit - Women,Fruit Facial Women,Face,Facial,Fruit,Women,,
1586,862.0,861,2202,0,0,0.0,1800.0,2023-09-25 11:21:59,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
 -0.13614242 -0.28583908  0.66304603  0.07655444  0.17861708 -0.44428579
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Anti Tan - Women,Anti Tan Facial Women,Face,Facial,Anti Tan,Women,,
1587,862.0,861,2203,0,0,0.0,30.0,2023-09-25 10:15:15,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.99484654 -0.014959    0.67028006  0.45520484  0.11256947 -0.16682526
  0.6512646  -0.39342015 -0.10274625  0.81738076  1.20911562  0.41719328
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Bleach - Upper Lip - Women,Bleach - Upper Lip Women,Face,Bleach,Upper Lip,Women,,
1588,862.0,861,2204,0,0,0.0,150.0,2023-09-25 11:20:53,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.49333742 -0.04231262 -0.16367395  0.19529345 -0.03889523 -0.27272534
 -0.99484654 -0.014959    0.67028006  0.45520484  0.11256947 -0.16682526
  0.45609047 -0.04786985 -0.66147283 -0.19178791  0.43603775  0.05639967
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Bleach - Under Arms - Women,Bleach - Under Arms Women,Body,Bleach,Under Arms,Women,,
1589,737.0,736,2206,0,2,10.0,1600.0,2024-04-30 12:21:18,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.12056173  0.15356019  0.17849766 -0.53664835 -0.09857831  0.16311332
  0.68351684 -0.59037647 -0.20642182 -0.19585123 -0.03921105  0.23186458
 -0.72949164  0.08659492 -0.27523418  0.00915255 -0.26163822  0.29698399
  1.05091519  0.10276776  0.02988979 -0.25540788  0.01935928 -0.18831677]",Service - General - Bike - 150 CC,Bike General Service - 150 CC,Bike,Service,General,Bike,150 CC,
1590,737.0,736,2207,0,1,3.0,550.0,2023-10-04 09:53:45,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.12056173  0.15356019  0.17849766 -0.53664835 -0.09857831  0.16311332
  0.68351684 -0.59037647 -0.20642182 -0.19585123 -0.03921105  0.23186458
 -0.72949164  0.08659492 -0.27523418  0.00915255 -0.26163822  0.29698399
  1.05091519  0.10276776  0.02988979 -0.25540788  0.01935928 -0.18831677]",Service - General - Bike - Above 150CC,Bike General Service - Above 150CC,Bike,Service,General,Bike,Above 150CC,
1591,967.0,966,2208,0,0,0.0,110.0,2023-09-27 09:27:35,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
  1.04533455 -2.19562586  0.59941635  0.05689531 -0.28443901  0.45491979
  1.05128125  0.02345308 -0.32014901 -0.1800617   0.3690378  -0.15302528
  1.32171415  0.44539886 -0.42619977  0.79671071  0.41595404 -0.1684607
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Trim - Moustache - Men,Moustache Trim - Men,Moustache,Trim,Moustache,Men,,
1592,967.0,966,2209,0,0,0.0,190.0,2023-09-27 09:31:47,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  1.24339217 -0.19173679 -0.31878818 -0.0185825   0.44944673  0.22028918
 -0.84237659 -0.09140522 -0.55751106 -0.10067247 -0.17323381  0.3811982
  0.76706098  0.00696552 -0.19745341  0.24624144  0.27616361 -0.06615844]",Massage - Head - Regular - Men,Head Massage Regular - Men,Hair,Massage,Head,Regular,Men,
1593,967.0,966,2210,0,0,0.0,1500.0,2023-09-27 09:32:26,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  1.11147974  0.28329695 -0.18773516  0.0603553  -0.05790466 -0.0060588
 -0.55232859  0.18455997 -0.73688192  0.04115531 -0.17771172  0.26795059
  0.          0.          0.          0.          0.          0.        ]",Straightening - Men,Straightening - Men,Hair,Straightening,Men,,,
1594,967.0,966,2211,0,0,0.0,150.0,2023-09-27 09:33:03,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.65935863 -0.05569227 -0.03678674  0.46320998 -0.07177095 -0.04880857
  1.05128125  0.02345308 -0.32014901 -0.1800617   0.3690378  -0.15302528
 -0.94253864 -0.00290323 -0.17022107  0.31200125  0.08972103 -0.06011488
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Trim - Beard - Men,Beard Trim - Men,Beard,Trim,Beard,Men,,
1595,967.0,966,2212,0,0,0.0,100.0,2023-09-27 09:33:48,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.65935863 -0.05569227 -0.03678674  0.46320998 -0.07177095 -0.04880857
  1.27370046 -0.35584952 -0.22576215 -0.02713263  0.12685882 -0.10520819
 -0.55232859  0.18455997 -0.73688192  0.04115531 -0.17771172  0.26795059
  0.          0.          0.          0.          0.          0.        ]",Shave - Men,Shave - Men,Beard,Shave,Men,,,
1596,967.0,966,2213,0,0,0.0,500.0,2023-09-27 09:34:42,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.44040973 -0.2042051  -0.06458067  0.16705592  0.08607843  0.06320853
 -0.24910689 -0.83100139 -0.01719111 -0.44904392  0.0248623  -0.07123326
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Colour - Global - Men,Global Colour - Men,Hair,Colour,Global,Men,,
1597,968.0,967,2214,0,0,3.0,300.0,2023-09-27 11:36:13,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.37152913 -0.67940062  0.65306028  0.35935363 -0.07419304  0.22697829
 -0.55232859  0.18455997 -0.73688192  0.04115531 -0.17771172  0.26795059
  0.          0.          0.          0.          0.          0.        ]",Hair Cut - Men,Hair Cut - Men,Hair,Hair Cut,Men,,,
1598,968.0,967,2215,0,0,2.0,350.0,2023-09-28 11:19:53,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.65935863 -0.05569227 -0.03678674  0.46320998 -0.07177095 -0.04880857
  1.05128125  0.02345308 -0.32014901 -0.1800617   0.3690378  -0.15302528
  1.3042791  -0.3647652  -0.782699    0.1814978   0.04034397 -0.41211303
  1.25865502  0.24995555  0.35076994  0.06692562  0.05151768 -0.18407435]",Trim - Beard & Scrub - Face - Men,Beard Trim & Face Scrub - Men,Beard,Trim,Beard & Scrub,Face,Men,
1599,968.0,967,2216,0,0,0.0,1000.0,2023-09-27 11:49:55,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.44040973 -0.2042051  -0.06458067  0.16705592  0.08607843  0.06320853
 -0.24910689 -0.83100139 -0.01719111 -0.44904392  0.0248623  -0.07123326
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Colour - Global - Men,Global Colour - Men,Hair,Colour,Global,Men,,
1600,968.0,967,2217,0,0,0.0,1000.0,2023-09-27 11:51:29,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.85751561  0.44582611  0.93021251  0.38070081 -0.29864697  0.11319834
 -0.55232859  0.18455997 -0.73688192  0.04115531 -0.17771172  0.26795059
  0.          0.          0.          0.          0.          0.        ]",Anti Hairfall - Men,Anti Hairfall - Men,Hair,Anti Hairfall,Men,,,
1601,956.0,955,2218,0,1,1.0,180.0,2023-09-27 13:38:50,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.37152913 -0.67940062  0.65306028  0.35935363 -0.07419304  0.22697829
 -0.55232859  0.18455997 -0.73688192  0.04115531 -0.17771172  0.26795059
  0.          0.          0.          0.          0.          0.        ]",Hair Cut - Men,Hair Cut - Men,Hair,Hair Cut,Men,,,
1602,956.0,955,2219,0,1,0.0,80.0,2023-09-27 14:01:05,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
  1.04533455 -2.19562586  0.59941635  0.05689531 -0.28443901  0.45491979
  1.05128125  0.02345308 -0.32014901 -0.1800617   0.3690378  -0.15302528
  1.32171415  0.44539886 -0.42619977  0.79671071  0.41595404 -0.1684607
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Trim - Moustache - Men,Moustache Trim - Men,Moustache,Trim,Moustache,Men,,
1603,956.0,955,2220,0,0,3.0,250.0,2023-09-27 14:03:12,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77933222 -0.15216503 -0.6292204  -0.19077331 -0.31342386 -0.64881843
  1.66131911  0.20639351 -0.88074588 -0.16818096 -0.62638606 -0.67378703
  1.01854745  0.05046016  0.08589861  0.06383243 -0.02785757 -0.00775019]",Cut - Hair & Trim - Beard - Men,Hair Cut & Beard Trim - Men,Hair,Cut,Hair & Trim,Beard,Men,
1604,931.0,930,2222,1,8,0.0,80.0,2023-09-28 05:50:21,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.65935863 -0.05569227 -0.03678674  0.46320998 -0.07177095 -0.04880857
  1.05128125  0.02345308 -0.32014901 -0.1800617   0.3690378  -0.15302528
 -0.94253864 -0.00290323 -0.17022107  0.31200125  0.08972103 -0.06011488
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Trim - Beard - Men,Beard Trim - Men,Beard,Trim,Beard,Men,,
1605,970.0,969,2223,0,1,1.0,250.0,2023-09-28 09:44:27,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77933222 -0.15216503 -0.6292204  -0.19077331 -0.31342386 -0.64881843
  1.66131911  0.20639351 -0.88074588 -0.16818096 -0.62638606 -0.67378703
  1.01854745  0.05046016  0.08589861  0.06383243 -0.02785757 -0.00775019]",Cut - Hair & Trim - Beard - Men,Hair Cut & Beard Trim - Men,Hair,Cut,Hair & Trim,Beard,Men,
1606,970.0,969,2224,0,0,0.0,1000.0,2023-09-28 09:49:42,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.44040973 -0.2042051  -0.06458067  0.16705592  0.08607843  0.06320853
 -0.24910689 -0.83100139 -0.01719111 -0.44904392  0.0248623  -0.07123326
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Colour - Global - Men,Global Colour - Men,Hair,Colour,Global,Men,,
1607,970.0,969,2225,0,4,0.0,100.0,2023-09-28 09:50:20,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.65935863 -0.05569227 -0.03678674  0.46320998 -0.07177095 -0.04880857
  1.05128125  0.02345308 -0.32014901 -0.1800617   0.3690378  -0.15302528
 -0.94253864 -0.00290323 -0.17022107  0.31200125  0.08972103 -0.06011488
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Trim - Beard - Men,Beard Trim - Men,Beard,Trim,Beard,Men,,
1608,968.0,967,2226,0,1,1.0,150.0,2023-09-28 11:20:30,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.65935863 -0.05569227 -0.03678674  0.46320998 -0.07177095 -0.04880857
  1.05128125  0.02345308 -0.32014901 -0.1800617   0.3690378  -0.15302528
 -0.94253864 -0.00290323 -0.17022107  0.31200125  0.08972103 -0.06011488
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Trim - Beard - Men,Beard Trim - Men,Beard,Trim,Beard,Men,,
1609,968.0,967,2227,0,0,0.0,765.0,2023-09-28 11:21:28,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.65935863 -0.05569227 -0.03678674  0.46320998 -0.07177095 -0.04880857
  0.77416794 -0.54407445  0.10392648  0.02099826  0.2733113   0.16564617
  1.31653079  0.02720351 -1.16587598 -0.19440025 -0.27693861 -0.4584449
  1.19261074  0.03982694  0.15529177 -0.13687992  0.02793549 -0.393907  ]",Spa - Beard & Shave - Luxury - Men,Luxury Shave & Beard Spa - Men,Beard,Spa,Beard & Shave,Luxury,Men,
1610,724.0,723,2228,0,0,0.0,750.0,2023-10-04 04:33:54,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.12056173  0.15356019  0.17849766 -0.53664835 -0.09857831  0.16311332
  0.68351684 -0.59037647 -0.20642182 -0.19585123 -0.03921105  0.23186458
 -0.72949164  0.08659492 -0.27523418  0.00915255 -0.26163822  0.29698399
  1.05091519  0.10276776  0.02988979 -0.25540788  0.01935928 -0.18831677]",Service - General - Bike - 125 CC,Bike General Service - 125 CC,Bike,Service,General,Bike,125 CC,
1611,974.0,973,2229,14,133,54.0,170.0,2023-10-04 11:06:22,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.37152913 -0.67940062  0.65306028  0.35935363 -0.07419304  0.22697829
 -0.55232859  0.18455997 -0.73688192  0.04115531 -0.17771172  0.26795059
  0.          0.          0.          0.          0.          0.        ]",Hair Cut - Men,Hair Cut - Men,Hair,Hair Cut,Men,,,
1612,974.0,973,2230,6,98,19.0,100.0,2023-12-23 16:07:29,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.65935863 -0.05569227 -0.03678674  0.46320998 -0.07177095 -0.04880857
  1.05128125  0.02345308 -0.32014901 -0.1800617   0.3690378  -0.15302528
 -0.94253864 -0.00290323 -0.17022107  0.31200125  0.08972103 -0.06011488
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Trim - Beard - Men,Beard Trim - Men,Beard,Trim,Beard,Men,,
1613,974.0,973,2231,1,7,3.0,170.0,2023-10-04 11:07:49,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.65935863 -0.05569227 -0.03678674  0.46320998 -0.07177095 -0.04880857
  0.44040973 -0.2042051  -0.06458067  0.16705592  0.08607843  0.06320853
 -0.94253864 -0.00290323 -0.17022107  0.31200125  0.08972103 -0.06011488
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Colour - Beard - Men,Beard Colour - Men,Beard,Colour,Beard,Men,,
1614,974.0,973,2232,2,31,3.0,80.0,2023-12-02 12:28:37,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.65935863 -0.05569227 -0.03678674  0.46320998 -0.07177095 -0.04880857
  1.27370046 -0.35584952 -0.22576215 -0.02713263  0.12685882 -0.10520819
 -0.55232859  0.18455997 -0.73688192  0.04115531 -0.17771172  0.26795059
  0.          0.          0.          0.          0.          0.        ]",Shave - Men,Shave - Men,Beard,Shave,Men,,,
1615,974.0,973,2233,0,14,5.0,350.0,2023-12-14 15:27:43,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.44040973 -0.2042051  -0.06458067  0.16705592  0.08607843  0.06320853
 -0.24910689 -0.83100139 -0.01719111 -0.44904392  0.0248623  -0.07123326
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Colour - Global - Men,Global Colour - Men,Hair,Colour,Global,Men,,
